u,,,,,
,Inaugural SF Platform Meetup: The Intersection of Platform and DevEx,April 4,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/plat
,Primemas Deep Tech Forum - Rise of SoC Chiplets,April 4,6:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/nb0dj2px
,AI in E-commerce Meetup,April 4,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/hhk9vqbl
,LLM Evals in Practice: LLM Task Evals for Business Use Cases,April 4,10:00AM - 11:00AM,Remote,https://arize.com/resource/llm-evals-in-practice/
,Scaling Private RAG with Open-Source and Custom Models,April 4,8:00AM - 9:00AM,Remote,https://www.linkedin.com/events/scalingprivateragwithopen-sourc7176316704879239169/
,"Frontiers in Fintech: A Fireside Chat with Yin Wu, CEO of Pulley, and Jeff Seibert, CEO of Digits",April 4,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/k0539vjv
,Arxiv Dives MEET UP with Oxen.AI - The Era of 1-bit LLMs,April 4,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/oxenbookclub-LIVE
,"LLMOps: From Prototype to Production (Predibase, LlamaIndex, Guardrails, TryoLabs)",April 4,4:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/SFMeetupLLMs?utm_source=cerebralvalley
,AI x Humane Technology,April 4,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/vr1nxxft
,AI Papers & Wine vol.2 by GoatStack.ai,April 3,7:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/nb8ha0qz
,AI and Tech Investing Summit,April 3,11:30AM - 6:30PM,"Palo Alto, CA",https://www.eventbrite.com/e/silicon-valley-ai-and-tech-investing-summit-registration-853915794127
,AI For Developers #12,April 3,6:00PM - 9:00PM,"San Francisco, CA",https://www.meetup.com/ai-user-group/events/299222867/
,Code/Collab/Connect Coworking Day,April 3,11:00AM - 4:00PM,"San Francisco, CA",https://lu.ma/hmutktc9
,Data and AI Evening: Demos & Networking,April 3,6:00PM - 8:00PM,"Walnut Creek, CA",https://lu.ma/q4tqoj0s
,DeepSpeed Meetup,April 3,5:00PM - 7:00PM,"Mountain View, CA",https://www.meetup.com/deepspeed-meetup-group/events/299786564/
,Exploring and Understanding Multimodal Embeddings,April 3,9:00AM - 10:00AM,Remote,https://lu.ma/nnnwcmbw
,AI Alliance Meetup 2,April 2,5:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/kiidiyeb
,8VC x CV: Night of Code Generation,April 2,6:30 PM,"San Francisco, CA",https://gatsby.events/rsvp/chat-8-vc-17/8vc/register?progress=1&ref=cerebral-valley
,Blockchain and AI Investors & Networking,April 2,4:00PM - 6:00PM,"Palo Alto, CA",https://www.eventbrite.com/e/palo-alto-blockchain-and-ai-investors-networking-tickets-871516598607
,Fundraising as an AI company in 2024 ~ w/ GGV US & Jam.dev,April 2,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/AI-Fundraising-SF
,GenAI Collective Research Roundtable,April 2,6:30PM - 9:00PM,"Mountain View, CA",https://lu.ma/4-2
,AI B2B Investors & Networking,April 1,4:00PM - 6:00PM,"Palo Alto, CA",https://www.eventbrite.com/e/ai-b2b-investors-networking-tickets-858900012057
March,Ai Salon: Neurotech,March 31,1:00PM - 4:00PM,"San Francisco, CA",https://lu.ma/brainmachine
,Shaping a Greener Future with AI and Semiconductor Innovation,March 30,12:30PM - 4:30PM,"Milpitas, CA",https://www.eventbrite.com/e/shaping-a-greener-future-with-ai-and-semiconductor-innovation-tickets-852704501117
,AI Summit,March 30,8:00AM - 5:00PM,"Sunnyvale, CA",https://www.eventbrite.com/e/ai-summit-2024-empower-diversity-engage-community-enlighten-futures-tickets-788725257477
,"Multimodal Weekly 39: Pegasus-1 Open Beta, setting new standards in video-language modeling",March 29,4:00PM - 5:00PM,Remote,https://lu.ma/g76fog66
,Arxiv Dives with Oxen.AI - WALT,March 29,10:00AM - 11:00AM,Remote,https://lu.ma/oxenbookclub-2024-03-29
,Gen AI Builders East Bay Happy Hour,March 29,5:00PM - 7:30PM,"Pleasanton, CA",https://lu.ma/80jkz42o
,Day Trading with Gemini,March 29,5:00PM - 7:00PM,"Mountain View, CA",https://lu.ma/geminimeetup
,East Bay AI Investors & Networking,March 29,6:00PM - 8:30PM,"Pleasanton, CA",https://www.eventbrite.com/e/east-bay-ai-investors-networking-tickets-786480342877
,AI in Medical Imaging,March 28-April 28,4:30PM - 7:30AM,"Mountain View, CA",https://www.eventbrite.com/e/ai-in-medical-imaging-tickets-854101178617
,"LLM Optimization with GPUs: Performance on Llama 2, Bloom",March 28,6:00PM - 8:00PM,"San Jose, CA",https://www.meetup.com/bayareamachinelearning/events/299400810/
,AGI Builders Meetup,March 28,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/35ad8s0z
,AI Founders Connect - Round 3,March 28,5:00PM - 8:00PM,"Sunnyvale, CA",https://www.eventbrite.com/e/ai-founders-connect-round-3-plug-and-play-registration-840872902487
,AI Block Party,March 28,6:00PM - 10:00PM,"San Francisco, CA",https://www.meetup.com/sanfrancisco-ai/events/299429399/
,LLMs in Production | Bernease Herman - WhyLabs,March 28,10:00AM - 11:00AM,Remote,https://www.meetup.com/building-ai-together-san-francisco/events/299224206/
,Data and AI Engineering Meetup: Airbyte x LangChain x Pinecone,March 28,6:00PM - 8:00PM,"San Francisco, CA",https://www.meetup.com/data-bytes/events/299752878/
,Exploring Sparse and Dense Embeddings: A Guide for Effective Information Retrieval with Milvus,March 28,9:00AM - 10:00AM,Remote,https://zilliz.com/event/sparse-and-dense-embeddings-webinar
,"Reimagining Care at Home: AI, Privacy & Personalization",March 28,5:00PM - 7:45PM,"San Francisco, CA",https://www.tickettailor.com/events/aging20sanfrancisco/1174509?
,Llama Lounge 9: Theme: Funders & Founders,March 28,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/LlamaLoungeMar2024
,Optimizing for ISO3DFD with Intel® Data Center GPU Max Series,March 28,9:00AM - 11:00AM,Remote,https://software.seek.intel.com/oneapi-ws-optimize-iso3dfd
,Haystack 2.0 SF Meetup and release celebration,March 28,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/sf-haystack-meetup
,AI For Designers #12,March 27,6:00PM - 9:00PM,"San Francisco, CA",https://www.meetup.com/ai-user-group/events/299197439/
,"CEO Works Luncheon | How to Scale Your Company Using CRM, Automation, & AI",March 27,11:30AM - 1:15PM,"Santa Cruz, CA",https://www.eventbrite.com/e/ceo-works-luncheon-how-to-scale-your-company-using-crm-automation-ai-tickets-856417446637
,Multi-modal Foundational Models: The End of Data Labeling?,March 27,6:00AM - 7:00AM,Remote,https://encord.com/webinar/multi-modal-foundational-models-the-end-of-data-labeling/
,Generative AI x Climate: Beyond Language,March 27,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/l8f0eo0i
,How will AI impact RevOps,March 27,9:00AM - 10:00AM,Remote,https://www.eventbrite.com/e/how-will-ai-impact-revops-tickets-862570580827
,"Hardware Job Fair in SF (AI, Robotics, and More)",March 27,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/0327-hardware-job-fair
,Pitch Dojo - Your Web3 Pitch Event,March 27,5:30PM - 8:00PM,"San Jose, CA",https://www.eventbrite.com/e/pitch-dojo-your-web3-pitch-event-mar2024-okx-san-jose-tickets-849765119347
,Bay Area Monthly AI Safety Meetup,March 27,6:00PM - 8:30PM,"San Francisco, CA",https://partiful.com/e/wMZzlDj6I6mR6r060pk0
,"Unstructured Data Meetup in LLMs South Bay with Zilliz, NVIDIA, and Voyage AI ",March 27,5:30PM - 8:30PM,"Sunnyvale, CA",https://lu.ma/odhcf97e
,Unlocking AI Potential: Engaging Users & Driving Global Impact | Chinese Tech Network March Conference,March 26,5:00PM - 8:00PM,"Sunnyvale, CA",https://lu.ma/PnP-CTN
,AI Horizons: Founder Dialogues & Demos,March 26,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/founders-meet
,Audio & Speech AI,March 26,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/3-26
,Backyard Boardroom - AI Founders' Mixer,March 26,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/founders-meet
,AI Co-Founder Mixer with GC & Afore,March 26,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/3nob6a29
,AI Governance in Practice: Standards and Auditing | All You Need to Know About AI Governance - Part 3,March 26,10:00AM - 11:00AM,Remote,https://lu.ma/97qifx4d
,Appreneurs (Mobile & VR) Demo Night + Fireside Chat,March 26,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/meetapp-sf-mar
,Hack Night at GitHub!,March 26,4:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/GitHubHackNight-March26
,Optimizing with Intel® GPU Occupancy Calculator,March 26,9:00AM - 11:00AM,Remote,https://software.seek.intel.com/oneapi-ws-optimize-gpu-occupancy
,AI B2B and B2C Investors & Networking,March 25,4:00PM - 6:00PM,"Palo Alto, CA",https://www.eventbrite.com/e/ai-b2b-and-b2c-investors-networking-tickets-851784138287
,Agent Meetup: By AgentOps and Replicate,March 25,7:00 PM,"San Francisco, CA",https://partiful.com/e/LY9H3GNn0Jcwsef0UuJj?
,Mistral AI SF Hackathon,March 23-24,9:00AM - 5:00PM,"San Francisco, CA",https://partiful.com/e/Zk9c9HVsmtsGDVLCqSw3?
,Aiify.io – AI in Gaming & Entertainment Summit,March 23-24,10:00AM - 8:00PM,"San Francisco, CA",https://lu.ma/ai-gaming-ent?utm_source=cv
,UX Researcher & Product Manager Meetup in SF (Olvy & Design Buddies),March 23,2:00PM - 5:00PM,"San Francisco, CA",https://lu.ma/ux-product
,Workplace trends: Navigating AI era,March 23,11:00AM - 2:00PM,"Mountain View, CA",https://www.eventbrite.com/e/workplace-trends-navigating-ai-era-tickets-840281032187
,"Multimodal Weekly 38: Introducing Marengo-2.6, a new SOTA video foundation model for any-to-any search",March 22,4:00PM - 5:00PM,Remote,https://lu.ma/u4gl4s1d
,AI Co-working IRL415,March 22,8:00AM - 6:00PM,"San Francisco, CA",https://partiful.com/e/uDR4oWn2LILpS2uGpcE1
,Arxiv Dives with Oxen.AI - More Agents Is All You Need,March 22,10:00AM - 11:00AM,Remote,https://lu.ma/oxenbookclub-2024-03-22
,Bay Area Founders Club GDC Afterparty,March 22,5:30PM - 8:30PM,"Stanford, CA",https://lu.ma/BAFCStanford
,"Treasury Open Demo: Get hands on with Vision Pro, Oculus, NReal, mobile 3D applications and much more.",March 22,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/opendemo3
,AI & Web3 Happy Hour @GTC,March 21,6:00PM - 10:00PM,"San Jose, CA",https://lu.ma/ny745o7h
,Oasis AGI House: Art in the Ai Age,March 21,4:00PM - 5:00PM,Remote,https://partiful.com/e/tJngCOSPUEOPO63conCO
,Stability.ai x Latent Space: Diffusion++ 2024,March 21,6:00 PM,"San Francisco, CA",https://partiful.com/e/CtErk0SAdXW6EZo2G4Hp
,Creatives Meetup: Gaming and AI at GDC (Design Buddies & Freepik),March 21,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/gdc-creatives
,Atoma Network Presents: AI & Blockchain Social,March 21,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/Atoma
,Breakfast with Inferless - For Developers!,March 21,9:00AM - 10:30AM,"San Francisco, CA",https://lu.ma/inferless-breakfast3
,Post-GTC Happy Hour by Inference.ai x Lepton AI,March 21,4:00PM - 6:00PM,"San Jose, CA",https://lu.ma/r4lrwr4v
,Building a RAG App with Mixtral: A Step-by-Step Guide,March 21,9:00AM - 10:00AM,Remote,https://zilliz.com/event/building-a-rag-app-with-mixtral
,"AI Meetup and Panel w/ Codi, Vouch, Google Deepmind and General Catalyst",March 21,5:45PM - 8:30PM,"San Francisco, CA",https://lu.ma/x08vpyoe
,"Light Dao Salon: AI, Humanity & the Future of Creativity",March 21,6:30PM - 10:00PM,"San Carlos, CA",https://lu.ma/dydosp72
,Conviction Communities / Mistral,March 21,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/conviction.mistral
,Bits in Bio Tech Showcase,March 21,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/bibpebblebed
,AI x Games: Virtual Beings Summit,March 21,1:15PM - 7:00PM,"San Francisco, CA",https://lu.ma/aigames
,AI in Prod by Weaviate,March 21,8:30AM - 5:00PM,"San Francisco, CA",https://events.weaviate.io/ai-in-prod-sf-24?utm_campaign=24-03%20Weaviate%20Roadshow%20SF&utm_source=cerebral-valley&utm_medium=event-hub
,GenAI Collective Marin Startup & Scaleup Nerdworking,March 21,6:00PM - 9:00PM,"Mill Valley, CA",https://lu.ma/3-21
,Founders' Lounge: Streamlining Product Dev Across Borders in the AI Age,March 21,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/2d6c3ua4
,Webinar: Neo4j & Haystack: Graph Databases for LLM Applications,March 21,9:00AM - 10:00AM,Remote,https://lu.ma/6iskyd0g
,Demoocratize 24: AI and Web3 Summit,March 20-21,9:00AM - 7:00PM,"San Francisco, CA",https://www.democratize.events/
,GDC Happy Hour: Generative 3D Arts [KatUI x Tripo AI],March 20,4:00PM - 6:00PM,"San Francisco, CA",https://lu.ma/a95oxwlj
,Empowering Dreams: A Night with Gobi,March 20,6:30PM - 10:00PM,"San Francisco, CA",https://lu.ma/bi0jl6ip
,AGI House SF Community Reading Night,March 20,6:00PM - 9:00PM,"San Francisco, CA",https://partiful.com/e/Wp3oDMGKSVk7m1y4p6dY
,AGI Icons: Charting the future with Sam Altman,March 20,4:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/itwa34u1
,Code/Collab/Connect Coworking Day,March 20,11:00AM - 4:00PM,"San Francisco, CA",https://lu.ma/4pzn560q
,GenAI Collective x Daily AI & Voice Summit,March 20,6:00PM - 9:30PM,"San Francisco, CA",https://lu.ma/3-20
,AI Symposium,March 20,6:00PM - 9:00PM,"Palo Alto, CA",https://www.eventbrite.com/e/ai-symposium-tickets-850041606327
,How to Start a Deep Tech Company ,March 19,6:00PM - 7:00PM,"Berkeley, CA",https://lu.ma/vjbwjhfi
,"GDC Night Market: The Edge of Gaming - AI, XR, Robots, Generative Web",March 19,8:00PM - 11:00PM,"San Francisco, CA",https://lu.ma/8lyoahln
,AI Mixer at NVIDIA GTC,March 19,6:00PM - 10:30PM,"San Jose, CA",https://lu.ma/ai-mixer-sanjose
,Developers and Founders Meetup with Convex and Warp,March 19,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/q7d3dz87
,The AI Hustle: How to be a B2B Sales Founder,March 19,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/fatvul58
,GenAI for Business '24,March 19,1:00PM - 8:00PM,"San Francisco, CA",https://aiconf.biz/
,Tech Talks: The Rise of Multimodal AI,March 19,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/l48sydf7
,"Unstructured Data in LLMs with Milvus, LangChain, 
Zilliz, Airbyte speakers",March 19,5:30PM - 8:30PM,"San Francisco, CA",https://www.meetup.com/unstructured-data/events/297446753/
,AI Unleashed: Shaping a Trustworthy Tomorrow,March 19,5:00PM - 7:00PM,"Berkeley, CA",https://gatsby.events/rsvp/ai-unleashed-shaping-a-trustworthy-tomorrow/clear-ventures/register?progress=1&ref=cerebral-valley
,AI Investors & Networking,March 18,4:00PM - 6:00PM,"Palo Alto, CA",https://www.eventbrite.com/e/ai-investors-networking-tickets-850040352577
,GenLab Hack III - AI Agents & Fintech,March 16-17,9:00AM - 9:00PM,"San Francisco, CA",https://lu.ma/genlab3
,Coatue Gen AI x Enterprise Hackathon @ AGI House,March 16,11:00AM - 10:00PM,"San Francisco, CA",https://partiful.com/e/kEQfMgxPaDKJXgFNT6n5
,Gen AI Video Breakout and World Model by EntreConnect,March 16,1:30PM - 3:30PM,"San Francisco, CA",https://lu.ma/b0zrw3q3
,Multimodal Weekly 37: Computer Vision for Non-ML Engineers and Semantic Search for a Post-Production World,March 15,1:30PM - 2:30PM,Remote,https://lu.ma/6e0jopyt
,Techies Mingle & Happy Hour,March 15,3:00PM - 5:00PM,"San Francisco, CA",https://lu.ma/7bwt0w66
,Profound Shift Group Coaching + Community Meeting,March 15,2:00PM - 3:00PM,Remote,https://lu.ma/pgqtac53
,Microsoft for Startups x AI Product Creators,March 15,12:00PM - 1:30PM,"Mountain View, CA",https://lu.ma/no6ofu5m
,Play with Gemma (Google's open-source Gemini),March 15,5:00PM - 7:00PM,"Mountain View, CA",https://lu.ma/geminimeetup
,GrantGenius Ai - Using Ai to write grants,March 15,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/GrantGenius
,DreamXR ,March 14-16,4:00PM - 6:00PM,"San Francisco, CA",https://dreamxr.co/
,Community Arts & Technology Symposium,March 14-15,5:00PM - 2:00AM,"San Francisco, CA",https://partiful.com/e/vR9cjIEsdYTNpUyqaTPo
,Deep Dive into RAG Architectures,March 14,5:00PM - 8:30PM,"Palo Alto, CA",https://lu.ma/y2gvrbnw
,Pi Day at MindsDB,March 14,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/c412n8ww
,What is the Case for Techno-Optimism Around AI?,March 14,5:30PM - 10:00PM,"San Francisco, CA",https://lu.ma/dp6dmzgp
,"Founders, Creatives, & Investors Pie Day Party",March 14,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/pie-day
,Breakfast with Inferless - For Developers!,March 14,9:00AM - 10:30AM,"San Francisco, CA",https://lu.ma/inferless-breakfast2
,GFS and GitHub Fund Present: Building an Open Source AI Ecosystem,March 14,4:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/u51x0ikz
,Stanford CS224G Demo Day and Poster Session,March 14,4:00PM - 6:00PM,"Stanford, CA",https://lu.ma/CS224G
,Founding Engineer Happy Hour,March 14,5:00PM - 7:00PM,"San Francisco, CA",https://partiful.com/e/P9m9neW7ujbvHAnEEzUa
,Exploring Infrastructure Management for GenAI Beyond Kubernetes,March 14,10:00AM - 11:00AM,Remote,https://lu.ma/82ska0cg?utm_source=cerebralvalley
,Choosing the Right Vector Database: A Practical Guide,March 14,9:00 AM,Remote,https://zilliz.com/event/choosing-the-right-vector-database
,Unlock LLMs and SD Models on Intel® Developer Cloud,March 14,9:00AM - 11:00AM,Remote,https://software.seek.intel.com/oneapi-ws-LLMs-on-IDC
,The Future of AI with Daniel Gross,March 13,5:30PM - 7:15PM,"San Francisco, CA",https://lu.ma/spc-daniel-gross
,Remarkable AI,March 13,6:00PM - 8:30PM,"Santa Cruz, CA",https://www.eventbrite.com/e/remarkable-ai-tickets-815848413567
,Lunch & Learn: Productizing ML for Bio and Energy Applications,March 13,12:00PM - 1:00PM,"Livermore, CA",https://www.eventbrite.com/e/lunch-learn-productizing-ml-for-bio-and-energy-applications-tickets-814594583327
,Arize Community Paper Reading: Reinforcement Learning in the Era of LLMs,March 13,10:15AM - 11:00AM,Remote,https://lu.ma/RLHF-LLMs
,Building Multi-Modal Search and RAG with Vector Databases,March 13,9:30AM - 12:30AM,Remote,https://www.linkedin.com/events/buildingmulti-modalsearchandrag7170434991384838144/
,GenAI Productionize 2024,March 13,10:00AM - 1:00PM,Remote,https://www.rungalileo.io/genai-productionize-2024
,"AI's Impact on Media with Wall Street Journal, 
Bloomberg, & Fast Company",March 13,5:30PM - 7:30PM,"San Francisco, CA",https://www.meetup.com/ny-media/events/299082703/
,SignalFire’s Founder Social: AI Art Gallery Party,March 13,8:00PM - 11:00PM,"San Francisco, CA",https://lu.ma/aiart
,AI Supply Chain & Procurement,March 13,4:00PM - 6:00PM,"Palo Alto, CA",https://www.eventbrite.com/e/ai-supply-chain-procurement-tickets-829293468087
,Founders and Funders: AI with Harrison Chase,March 13,6:00PM - 8:00PM,"San Francisco, CA",https://pilot.com/event/founders-and-funders-ai-harrison-chase
,AI Product Creators presents Serendipity Synapse with Jonathan Brill,March 12,6:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/24vke5v5
,MLHops - an MLOps infused Happy Hour,March 12,5:00 PM,"San Francisco, CA",https://partiful.com/e/QS3oIS26bSkqXTd3RCCJ
,Designers in Dialogue: Pioneers on AI and IXD,March 12,12:00PM - 6:00PM,"San Francisco, CA",https://www.eventbrite.com/e/designers-in-dialogue-pioneers-on-ai-and-ixd-tickets-781663736277
,Generative AI: A Data Platform Architecture,March 12,7:00PM - 9:00PM,"Milpitas, CA",https://www.eventbrite.com/e/generative-ai-a-data-platform-architecture-tickets-815960689387
,"Creatives Meetup at IDEO, San Francisco (glyf x Design Buddies)",March 12,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/creatives-sf
,"Generative Marketing AMA with Greg Kogan, VP Marketing & Growth, Pinecone",March 12,12:00PM - 12:45PM,Remote,https://lu.ma/mdtzrfyw
,"Meetup with Mem and Pinecone ""Building Mem: The AI Notes App""",March 12,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/mem-pinecone
,AI Open Demo Night,March 12,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/2024-ProductHunt-SFdemonight
,Building AI Agents Meetup,March 12,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/pkhxou2u
,Tech Talks SF ~ w/ SAP & Jam.dev,March 12,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/TechTalks-SF
,Wing AI,March 11,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/vzh9zlds
,AI B2B and B2C Investors & Networking,March 11,4:00PM - 6:00PM,"Palo Alto, CA",https://www.eventbrite.com/e/ai-b2b-and-b2c-investors-networking-tickets-824888974127
,Inception Cohort 9 Demo Day and Reception,March 10,4:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/InceptionDemoDay9
,ETH Denver Afterparty in Silicon Valley: Web3 + AI,March 10,2:30PM - 4:30PM,"Cupertino, CA",https://lu.ma/bafc
,Ai Salon: Mental Health,March 10,1:00PM - 4:00PM,"San Francisco, CA",https://lu.ma/ai-salon-mental-health
,AI Accelerated Learning Hackathon,March 9-10,12:00PM - 10:00PM,"San Francisco, CA",https://partiful.com/e/RRVQ83WjLuFuz9aMx1mN?
,RAG Developer Bootcamp with Anyscale,March 8-10,2:00PM - 4:00PM,"San Francisco, CA",https://www.eventbrite.com/e/rag-developer-bootcamp-tickets-794772214087
,open-source AI animation & chill,March 8,5:00PM - 8:00PM,"San Francisco, CA",https://partiful.com/e/sdCycKKpNbG0sn1Bhj5x
,Multi-Modal LLMs in Prod | Practitioners' Workshop,March 8,10:00AM - 11:00AM,Remote,https://lu.ma/multimodal-llms
,iWomen's Day x Piece of Future,March 8,8:00PM - 11:00PM,"San Francisco, CA",https://lu.ma/ailuxfashion
,Arxiv Dives with Oxen.AI - SORA,March 8,10:00AM - 11:00AM,Remote,https://lu.ma/oxenbookclub
,Multimodal Weekly 36: Text-to-Video Synthesis with Lumiere,March 8,1:30PM - 2:30PM,Remote,https://lu.ma/m56btbzn
,MLOps Community - Women's Day Celebration,March 8,5:00PM - 7:30PM,"Mountain View, CA",https://lu.ma/90jfi2vq
,Women in AI: Responsible AI Panel + Social,March 8,6:30PM - 9:30PM,"San Francisco, CA",https://lu.ma/responsibleai
,Arxiv Dives with Oxen.AI - Self-Rewarding Language Models,March 8,10:00AM - 11:00AM,Remote,https://lu.ma/oxenbookclub-03-08-24
,How to Build an Internet Empire w/ Greg Isenberg,March 8,4:30PM - 6:30PM,"San Francisco, CA",https://lu.ma/internet-empires
,Women in Data Science Stanford Conference watch party + networking,March 8,9:00AM - 5:00PM,"San Francisco, CA",https://lu.ma/9c5pat0i
,Agent Initiation party! - by MultiOn,March 7,7:00 PM,"San Francisco, CA",https://partiful.com/e/EbtSaMK0bwJOPnU1hph9
,"Neural MMO 2.0, a massively multi-agent environment for RL research",March 7,10:00AM - 11:00AM,Remote,https://www.meetup.com/power-to-the-developers/events/299353907/
,Breakfast with Inferless - For Developers!,March 7,9:00AM - 10:30AM,"San Francisco, CA",https://lu.ma/breakfast-inferless
,Building Production-Grade LLM Apps,March 7,10:00AM - 11:00AM,Remote,https://www.eventbrite.com/e/building-production-grade-llm-apps-tickets-837481398407
,Scale Service Management Leveraging AI,March 7,2:30 PM,"Mountain View, CA",https://www.eventbrite.com/e/mountain-view-scale-service-management-leveraging-ai-tickets-838982969647
,TNAI: Selling AI to the Fortune 500 w Snorkel CEO,March 7,7:00PM - 8:30PM,"San Francisco, CA",https://partiful.com/e/lxrMfKhQovXHRZqiWNDR
,Sports/Fitness Tech & AI: Panel and Networking,March 7,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/5kqps3d0
,AI for Community Builders,March 7,3:00PM - 4:00PM,"San Francisco, CA",https://events.cmxhub.com/events/details/cmx-san-francisco-presents-ai-for-community-builders/
,Thursday Nights in AI: Alex Ratner,March 7,7:00PM - 8:30PM,"San Francisco, CA",https://partiful.com/e/lxrMfKhQovXHRZqiWNDR
,ML Infra at Netflix,March 7,2:45PM - 6:00PM,"Los Gatos, CA",https://lu.ma/0b2zirs0
,AI in Hiring: Helping Job Seekers @ Indeed.com,March 7,5:00PM - 7:30PM,"San Francisco, CA",https://lu.ma/64b4f37s
,DeepLearning x Pinecone x TruEra: Building Production Grade LLM Apps ,March 7,10:00AM - 11:00AM,Remote,https://www.eventbrite.com/e/building-production-grade-llm-apps-tickets-837481398407
,AI OPEN FUTURE ANGELS PITCH NIGHT,March 7,5:30PM - 8:00PM,"Palo Alto, CA",https://www.eventbrite.com/e/ai-open-future-angels-pitch-night-tickets-826006045317
,"Pace Co-hacking (vision pro, AI, anything else)",March 6,9:30AM - 6:00PM,"San Francisco, CA",https://partiful.com/e/1M5X1BENQLb8VTRIWIy3
,Lunch & Learn: How AI/ML & Data Rights Intersect for Hard Tech Startups,March 6,12:00PM - 1:00PM,"Livermore, CA",https://www.eventbrite.com/e/lunch-learn-how-aiml-data-rights-intersect-for-hard-tech-startups-tickets-814570792167
,AI in 5 minutes with Clarifai,March 6,5:00PM - 7:00PM,"San Francisco, CA",https://www.meetup.com/microsoft-reactor-san-francisco/events/299390069/
,AGI House Community Reading Night,March 6,6:00PM - 9:00PM,"San Francisco, CA",https://partiful.com/e/KUJKQwXNQeGtou3clQAJ
,"AI meetup: AI, LLMs, and ML",March 6,5:00PM - 8:00PM,"San Francisco, CA",https://www.aicamp.ai/event/eventdetails/W2024030617
,Vision Pro Residency Demo Day,March 6,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/vpr-demo-day
,Jerry Kaplan: What You Need to Know About Generative AI,March 6,5:30PM - 6:30PM,"San Francisco, CA",https://www.eventbrite.com/e/jerry-kaplan-what-you-need-to-know-about-generative-ai-tickets-790260148377
,AI Meetup,March 5,6:00PM - 8:00PM,"Folsom, CA",https://www.eventbrite.com/e/ai-meetup-tickets-827332191857
,AI Papers & Wine by GoatStack.ai,March 5,7:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/goatstackai
,AI For Developers #11,March 5,6:00PM - 9:00PM,"San Francisco, CA",https://www.meetup.com/ai-user-group/events/298620354/
,How to 10x Your Content Output Using AI,March 5,12:00PM - 1:00PM,Remote,https://workshop.castmagic.io/galina
,"Saucing Up AI Testing: Leveraging OSS for Testing AI Based Applications
",March 5,6:00PM - 8:00PM,"San Francisco, CA",https://www.meetup.com/continuous-testing-meetup-san-francisco/events/299019832/
,AI Governance in Practice: Compliance and Engineering | All You Need to Know About AI Governance - Part 2,March 5,10:30AM - 11:30AM,Remote,https://lu.ma/jglf6j7i
,Data Science Social Meetup,March 4,7:30PM - 10:00PM,"San Francisco, CA",https://www.meetup.com/san-francisco-data-science-networking-group/events/298084083/
,Iranian Stanford AI Panel & Mixer,March 4,6:15PM - 8:45PM,"Stanford, CA",https://www.eventbrite.com/e/iranian-stanford-ai-panel-mixer-tickets-841321805167
